name,maker,information,danger,id,score
비타큐플러스정,하나제약,"○ 다음 경우의 비타민 A, D, E, B1, B2, B6, C의 보급   -육체피로   -임신,수유기   -병중, 병후의 체력저하시   -발육기   -노년기○ 이약에 함유된 비타민 등의 효능ㆍ효과는 다음과 같다.   - 눈의 건조감의 완화, 야맹증   - 뼈, 이의 발육불량, 구루병의 예방○ 철 결핍성 빈혈의 예방 및 치료○ 아연의 보급",NULL,13406,12
깅코라민정120mg,마더스제약,"1. 주 효능효과  1) 말초동맥 순환장애(간헐성 파행증)의 치료  2) 어지러움, 혈관성 및 퇴행성 이명  3) 이명, 두통, 기억력 감퇴, 집중력 장애, 우울감, 어지러움 등의 치매성 증상을 수반하는 기질성 뇌기능 장애의 치료",NULL,13407,0
경남진큐텐정,경남제약,"- 다음 경우의 비타민 A, D, E, B1, B2, B6, C의 보급   : 육체피로, 임신 ㆍ 수유기, 병중 ㆍ 병후의 체력저하시, 발육기, 노년기 - 눈의 건조감의 완화, 야맹증 - 뼈, 이의 발육불량, 구루병의 예방 - 철결핍성 빈혈의 예방 및 치료 - 아연의 보급",NULL,13408,1
이프렌에스연질캡슐,삼진제약,"1. 만성 다발성(여러 부위에서 동시에 나타나는) 관절염, 류마티스관절염2. 관절증3. 강직척추염4. 외상(상처) 및 수술 후 통증성 부종 또는 염증5. 염증, 통증 및 발열을 수반하는 감염증의 치료보조",NULL,13409,3
마이비타정,하나제약,"○ 다음 경우의 비타민 A, B1, B2, B6, C, D, E의 보급   -육체피로   -임신,수유기   -병중, 병후의 체력저하시   -발육기   -노년기 ○ 이약에 함유된 비타민 등의 효능ㆍ효과는 다음과 같다.    -눈의 건조감의 완화, 야맹증    -뼈, 이의 발육불량, 구루병의 예방 ○ 철 결핍성 빈혈의 예방 및 치료 ○ 아연의 보급",NULL,13410,1
구로칼캡슐,동구바이오제약,"1. 다음 질환에 사용할 수 있다.골관절염(퇴행성 관절질환)",NULL,13411,1
화이브그린정,조아제약,"변비, 변비에 따른 다음 증상의 완화 : 식욕부진(식욕감퇴), 복부팽만, 장내이상발효, 치질",NULL,13412,0
마로보연질캡슐,한솔신약,"- 노년기의 비타민E의 보급   말초혈행장애 및 갱년기시 다음 증상의 완화 : 어깨 ㆍ 목결림, 수족저림 ㆍ 수족냉증- 마그네슘 결핍으로 인한 근육경련",NULL,13413,1
비타콤보씨플러스정,테라젠이텍스,"1. 다음 경우의 비타민 B1, B2, B6, C, E의 보급     : 육체피로, 임신, 수유기, 병중, 병후의 체력 저하시, 노년기2. 다음 증상의 완화 : 신경통, 근육통, 관절통(요통, 견통 등)3. 각기, 눈의 피로4. 햇빛, 피부병 등에 의한 색소침착(기미, 주근깨)의 완화5. 잇몸 출혈, 비출혈 예방6. 아연의 보급",NULL,13414,1
경희기감환,엔비케이제약,"기침, 천식",NULL,13415,1
헤모허브연질캡슐,일화,"1. 철 결핍성 빈혈의 예방 및 치료2. 다음 경우의 비타민 B6, C의 보급  - 육체피로  - 임신·수유기  - 병중·병후의 체력저하시3. 이 약에 함유된 비타민 등의 효능·효과는 다음과 같다.  - 구각염, 구순염, 구내염, 설염, 습진, 피부염의 완화",NULL,13416,2
케토파인겔,태극제약,"다음 질환 및 증상의 진통·소염 : 퇴행성관절염(골관절염), 어깨관절주위염, 건·건초염, 건주위염, 상완골상과염(테니스 엘보우 등), 근육통, 외상후의 종창·동통",NULL,13417,1
한풍시호엑스산,한풍제약,"해열, 진통",NULL,13418,2
조아탄에프캡슐,하나제약,"[허가사항변경(안전성 정보처리), 의약품안전평가과-4208, 2016.08.04.] 치주치료 후 치은염, 경·중등도 치주염의 보조치료",NULL,13419,2
부수콘-플러스정,영풍제약,"위장관계 질환의 발작성 동통 또는 담도계, 비뇨기계, 월경곤란증 등 여성 생식기계의 기능장애 및 경련성 동통",NULL,13420,1
헤모퀸골드캡슐,경남제약,"철 결핍성 빈혈의 예방 및 치료",NULL,13421,1
케토팜플라스타,한국프라임제약,"다음 질환 및 증상의 진통ㆍ소염 : 퇴행성관절염(골관절염), 어깨관절주위염, 건ㆍ건초염, 건주위염, 상완골상과염(테니스 엘보우 등), 근육통, 외상후의 종창ㆍ동통",NULL,13422,13
진벨연질캡슐,종근당,"1. 다음 경우의 비타민 B1, B2, B6, C, E 의 보급- 육체피로, 임신ㆍ수유기, 병중ㆍ병후의 체력저하 시, 노년기- 이 약에 함유된 비타민 등의 효능.효과는 다음과 같다.ㆍ 말초혈행장애 및 갱년기시 다음 증상의 완화 : 어깨ㆍ목결림, 수족저림ㆍ수족냉증",NULL,13423,2
알부토코플러스연질캡슐,동방에프티엘,"1. 다음 경우의 비타민B1, B2, B6, C, E의 보급   육체피로, 임신ㆍ수유기, 병중ㆍ병후의 체력저하시, 노년기2. 이 약에 함유된 비타민 등의 효능ㆍ효과는 다음과 같다.  - 말초혈행장애 및 갱년기시 다음 증상의 완화 : 어깨ㆍ목결림, 수족저림ㆎ수족냉증  - 신경통, 근육통, 관절통(요통, 견통 등)의 완화  - 각기, 눈의피로",NULL,13424,7
헤파엔정200mg,크리스탈생명과학,"다음 질환의 보조 치료 : 독성 간질환, 간세포 보호, 만성 간염, 간경변",NULL,13425,2
징큐원120연질캡슐,제이더블유신약,"이명, 두통, 기억력감퇴, 집중력장애, 우울감, 어지러움 등의 치매성증상을 수반하는 기질성 뇌기능장애의 치료.",NULL,13426,14
이조은센시티브겔,한국콜마,"치아 과민증상의 완화, 잇몸질환 및 충치 예방",NULL,13427,5
리버클린350연질캡슐,한국파비스제약,"다음 질환의 보조치료 : 독성간질환, 만성간염, 간경변",NULL,13428,1
리버칼골드연질캡슐,한국파비스제약,"[허가사항변경(2016년 재평가), 의약품안전평가과-7412, 2017.12.21.](캡슐제)다음 질환의 보조치료 : 만성 간질환, 간경변, 독성 간질환",NULL,13429,1
토마스연질캡슐,동구바이오제약,"- 노년기의 비타민E의 보급말초혈행장애 및 갱년기시 다음 증상의 완화: 어깨. 목결림, 수족저림. 수족냉증- 마그네슘결핍으로 인한 근육경련",NULL,13430,1
지르세틴액,태극제약,"계절성 및 다년성 알레르기성 비염, 알레르기성 결막염, 만성 특발성 두드러기, 피부소양증",NULL,13431,2
뉴노보민시럽,삼익제약,"멀미에 의한 어지러움·구토·두통의 예방 및 완화",NULL,13432,1
센스업정,아이월드제약,"갱년기 다음 증상의 완화 ·홍조, 땀이 남 ·정신적 긴장, 신경과민, 집중력 부족, 불면, 불안 또는 우울증상 ·생리전의 불쾌감",NULL,13433,1
비타미나정,한솔신약,"다음 경우의 비타민 A, B1, B2, B6, C, D, E의 보급- 육체피로- 임신, 수유기- 병중, 병후의 체력저하시- 발육기- 노년기 눈의 건조감의 완화, 야맹증 뼈, 이의 발육불량, 구루병의 예방 철 결핍성 빈혈의 예방 및 치료 아연의 보급",NULL,13434,1
락토윌캡슐,하나제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](캡슐제)(과립제)정장, 변비, 묽은 변, 복부팽만감, 장내 이상발효",NULL,13435,2
치루린크림,퍼슨,"[허가사항변경(2015년 재평가), 의약품안전평가과-6848, 2016.12.12.](크림제)치질로 인한 다음 증상의 일시적 완화 : 불쾌감, 작열감, 가려움",NULL,13436,1
부폴민정,알리코제약,"위장관계 질환의 발작성 동통 또는 담도계, 비뇨기계, 월경곤란증 등 여성 생식기계의 기능장애 및 경련성 동통",NULL,13437,6
메디락에스장용캡슐,한미약품,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](캡슐제)(산제)정장, 변비, 묽은 변, 복부팽만감, 장내이상발효",NULL,13438,2
제니드프러스정,마더스제약,"위통, 속쓰림, 소화불량, 구역",NULL,13439,2
훼르맥스에프캡슐,한국맥널티,"철결핍성 빈혈의 예방 및 치료",NULL,13440,2
세레바캡슐,경남제약,"1. 주효능 효과  장내균총 이상(항생물질, 화학요법제 투여 등)에 의한 여러 증상의 개선 : 정장, 변비, 묽은 변, 복부팽만감, 장내이상발효",NULL,13441,2
미나콜에프정,경남제약,"효능효과- 감기 또는 알레르기성 및 혈관운동성 비염에 의한 다음 증상의 완화 : 재치기, 콧물, 코막힘, 눈물- 부비동염에 의함 비충혈의 일시적 완화",NULL,13442,3
케토로겔,한국프라임제약,"다음 질환 및 증상의 진통ㆍ소염 : 퇴행성관절염(골관절염), 어깨관절주위염, 건ㆍ건초염, 건주위염, 상완골상과염(테니스 엘보우 등), 근육통, 외상후의 종창ㆍ동통",NULL,13443,10
한솔온경탕엑스과립,한솔신약,"손발이 화끈거리며 입술이 마르는 사람의 다음 증상 : 월경불순, 월경곤란, 대하, 갱년기장애, 불면, 신경과민, 습진, 하지의 냉감, 동창",NULL,13444,1
한솔조위승기탕엑스과립,한솔신약,변비,NULL,13445,1
징코빌로연질캡슐120mg,한국파비스제약,"이명, 두통, 기억력감퇴, 집중력장애, 우울감, 어지러움 등의 치매성증상을 수반하는 기질성 뇌기능장애의 치료",NULL,13446,1
아이눅스연질캡슐,한국휴텍스제약,"1. 다음 증상의 완화 : 눈의 건조감2. 치골의 발육불량3. 야맹증4. 구루병 예방5. 다음 경우의 비타민A,D의 보급 : 임신 수유기, 병중ㆍ병후 체력저하 때, 발육기, 노년기",NULL,13447,1
용각산쿨과립,보령제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](과립제)기침, 가래, 인후(목구멍)의 염증에 의한 인후(목구멍)의 목쉼, 통증·부기, 불쾌감",NULL,13448,4
뮤코펙트정,사노피-아벤티스코리아,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](정제)(캡슐제)(시럽제)(흡입제)점액분비장애로 인한 다음의 급·만성 호흡기질환 : 급·만성기관지염, 천식성기관지염",NULL,13449,1
덴티유캡슐,한국프라임제약,"[허가사항변경(안전성 정보처리), 의약품안전평가과-4208, 2016.08.04.] 치주치료 후 치은염, 경·중등도 치주염의 보조치료",NULL,13450,1
아미렉스정,씨트리,"자양강장, 허약체질, 육체피로, 병중병후, 위장장해, 영양장해, 발열성소모성질환, 임신수유기 등의 경우의 영양보급",NULL,13451,2
덱시엔연질캡슐,에스케이케미칼,"[허가사항변경(2010년 재평가) 의약품관리과-7389호, 2011.12.29](정제)(캡슐제)(서방정)1. 만성 다발성 관절염, 류마티스관절염2. 관절증3. 강직척추염4. 외상 및 수술 후 통증성 부종 또는 염증5. 염증, 통증 및 발열을 수반하는 감염증의 치료보조",NULL,13452,2
한솔황기건중탕엑스과립,한솔신약,"신체가 허약하고 피로하기 쉬운 사람의 다음 증상 : 허약체질, 병후 쇠약, 도한(盜汗, 야간에 자는 동안 땀이 나지만 느끼지 못하고 깨어나면 땀이 그치는 증상)",NULL,13453,12
클로졸액,한림제약,"피부사상균, 효모, 곰팡이, 기타 진균에 의한 피부진균증 (예 : 백선, 피부칸디다증, 어루러기)",NULL,13454,101
리버350연질캡슐,현대약품,"다음 질환의 보조치료: 독성간질환, 만성간염, 간경변",NULL,13455,9
콜로이연질캡슐,씨엠지제약,"1.고콜레스테롤 혈증의 개선2.고콜레스테롤 혈증에 수반되는 말초혈행장애(수족냉증,저림)의 완화",NULL,13456,1
한솔인진호탕엑스과립,한솔신약,"목마름, 요량감소, 변비가 있는 사람의 다음 증상 : 두드러기, 입안염",NULL,13457,3
삼성염화리소짐정,삼성제약,"1. 만성 부비동염의 염증성 부종의 완화2. 다음 질환의 담객출 곤란 : 기관지염, 기관지 천식, 기관지 확장증3. 소수술 중 또는 후의 출혈(치과, 비뇨기과영역)",NULL,13458,1
블루콘타연질캡슐,제이에스제약,"1. 다음 경우의 비타민(E, B1, B2, B6)의 보급 : 육체피로, 임신, 수유기, 병중·병후의 체력 저하시, 노년기2. 말초혈행장애 및 갱년시기 다음 증상의 완화 : 어깨·목결림, 수족저림, 수족냉증3. 다음 증상의 완화 : 신경통, 근육통, 관절통(요통, 견통 등), 구각염, 구순염, 구내염, 설염, 습진, 피부염4. 각기5. 눈의 피로",NULL,13459,1
한솔시호청간탕엑스과립,한솔신약,"신경질이 심한 경향이 있는 소아의 다음 증상 : 신경과민, 만성편도염, 습진",NULL,13460,6
한솔반하후박탕엑스과립,한솔신약,"기분이 우울하고 인후, 식도부에 이물감이 있고 때로는 숨참, 어지러움, 구역 등을 동반하는 다음 증상 : 불안신경증, 신경성위염, 입덧, 기침, 쉰목소리",NULL,13461,1
세티스정,한솔신약,"1. 계절성 및 다년성 알레르기성 비염, 알레르기성 결막염, 만성 특발성 두드러기, 피부소양증2. 하이드로코티손 외용제와 병용에 의한 습진, 피부염",NULL,13462,1
스미루스틱,유니메드제약,"다음 질환 및 증상의 진통·소염 : 퇴행성관절염(골관절염), 어깨관절주위염, 건·건초염, 건주위염, 상완골상과염(테니스 엘보우 등), 근육통, 외상후의 종창·동통",NULL,13463,1
진코멕신정120mg,고려제약,"1. 주효능 효과  1) 말초동맥순환장애(간헐성파행증)의 치료  2) 어지러움, 혈관성 및 퇴행성이명  3) 이명, 두통, 기억력감퇴, 집중령장애, 우울감, 어지러움등의 치매성증상을 수반하는 기질성 뇌기능장애의 치료",NULL,13464,2
카이트룸정,씨엠지제약,"다음 경우의 비타민 A, B1, B2, B6, C, D, E의 보급-육체피로-수유기-병중, 병후의 체력저하시-발육기-노년기눈의 건조감의 완화, 야맹증뼈, 이의 발육불량, 구루병의 예방철 결핍성 빈혈의 예방 및 치료아연의 보급",NULL,13465,1
깅코탄정120mg,한국프라임제약,"1. 주효능·효과 1) 말초동맥 순환장애(간혈성 파행증(이따금 절뚝거림))의 치료 2) 어지러움, 혈관성 및 퇴행성 이명(귀울림) 3) 이명(귀울림), 두통, 기억력감퇴, 집중력장애, 우울감, 어지러움등의 치매성 증상을 수반하는 기질성 뇌기능장애의 치료",NULL,13466,1
네오실리칸연질캡슐,유영제약,"다음 질환의 치료 보조 : 만성간질환, 지방간, 간경변, 중독성 간질환",NULL,13467,19
복합실리칸연질캡슐,유영제약,"다음 질환의 보조 치료 : 만성 간질환, 독성 간질환",NULL,13468,1
유스칸캡슐,제이에스제약,"정장, 변비, 묽은변, 복부팽만감, 장내이상발효",NULL,13469,2
니코틴엘TTS10,글락소스미스클라인컨슈머헬스케어코리아,"금연시 보조요법제",NULL,13470,15
콘조인300연질캡슐,일양약품,"1. 다음 경우의 비타민(E, B1, B2, B6)의 보급육체피로, 임신ㆍ수유기, 병중ㆍ병후의 체력 저하시, 노년기2. 이 약에 함유된 비타민등의 효능ㆍ효과는 다음과 같다.1) 말초혈행장애 및 갱년기시 다음 증상의 완화 어깨ㆍ목결림, 수족저림, 수족냉증2) 다음 증상의 완화신경통, 근육통, 관절통(요통, 견통 등), 구각염, 구순염, 구내염, 설염, 습진, 피부염3) 각기4) 눈의 피로",NULL,13471,1
한솔청화보음탕엑스과립,한솔신약,"인후통, 인후염",NULL,13472,1
한솔형개연교탕엑스과립,한솔신약,"부비동염, 만성비염, 만성편도염, 여드름",NULL,13473,1
큐비타정,한풍제약,"○ 다음 경우의 비타민 B1, B2, B6, C, E의 보급  - 육체피로  - 임신 수유기  - 병중 병후(병을 앓는 동안이나 회복 후)의 체력저하시  - 노년기○ 이 약에 함유된 비타민 등의 효능 효과는 다음과 같다.  다음 증상의 완화 : 신경통, 근육통, 관절통(요통, 어깨결림 등), 구각염(입꼬리염), 구순염(입술염), 구내염(입안염), 설염(혀염), 습진, 피부염  각기     눈의피로  햇빛 피부병 등에 의한 색소침착(기미, 주근깨)의 완화  잇몸출혈 비출혈(코피) 예방○ 아연의 보급",NULL,13474,1
